level_0,index,ranking_date,rank,player,points
2169,1507673,6032-02-01 01:00:00,3,Roger Federer,7695.0
2170,1507675,6032-02-01 01:00:00,5,Rafael Nadal,4990.0
2171,1509933,6040-02-01 04:00:00,1,Novak Djokovic,16540.0
2172,1509935,6040-02-01 04:00:00,3,Roger Federer,7695.0
2173,1509937,6040-02-01 04:00:00,5,Rafael Nadal,4955.0
2174,1512189,6041-02-01 01:00:00,1,Novak Djokovic,16540.0
2175,1512191,6041-02-01 01:00:00,3,Roger Federer,7695.0
2176,1512193,6041-02-01 01:00:00,5,Rafael Nadal,4955.0
2177,1514435,6041-02-01 08:00:00,1,Novak Djokovic,15550.0
2178,1514437,6041-02-01 08:00:00,3,Roger Federer,7785.0
2179,1514439,6041-02-01 08:00:00,5,Rafael Nadal,5595.0
2180,1516681,6042-02-01 05:00:00,1,Novak Djokovic,15550.0
2181,1516683,6042-02-01 05:00:00,3,Roger Federer,7785.0
2182,1516685,6042-02-01 05:00:00,5,Rafael Nadal,5915.0
2183,1518921,6050-02-01 02:00:00,1,Novak Djokovic,15550.0
2184,1518923,6050-02-01 02:00:00,3,Roger Federer,7535.0
2185,1518925,6050-02-01 02:00:00,5,Rafael Nadal,5915.0
2186,1521151,6050-02-01 09:00:00,1,Novak Djokovic,16550.0
2187,1521152,6050-02-01 09:00:00,2,Roger Federer,7525.0
2188,1521155,6050-02-01 09:00:00,5,Rafael Nadal,5675.0
2189,1523375,6051-02-01 06:00:00,1,Novak Djokovic,16150.0
2190,1523377,6051-02-01 06:00:00,3,Roger Federer,7015.0
2191,1523379,6051-02-01 06:00:00,5,Rafael Nadal,5675.0
2192,1525591,6052-02-01 03:00:00,1,Novak Djokovic,16150.0
2193,1525593,6052-02-01 03:00:00,3,Roger Federer,7015.0
2194,1525595,6052-02-01 03:00:00,5,Rafael Nadal,5675.0
2195,1527808,6060-02-01 06:00:00,1,Novak Djokovic,16950.0
2196,1527810,6060-02-01 06:00:00,3,Roger Federer,6655.0
2197,1527811,6060-02-01 06:00:00,4,Rafael Nadal,5405.0
2198,1530029,6061-02-01 03:00:00,1,Novak Djokovic,16950.0
2199,1530031,6061-02-01 03:00:00,3,Roger Federer,6745.0
2200,1530032,6061-02-01 03:00:00,4,Rafael Nadal,5335.0
2201,1531438,6062-02-01 00:00:00,1,Novak Djokovic,16950.0
2202,1531440,6062-02-01 00:00:00,3,Roger Federer,6425.0
2203,1531441,6062-02-01 00:00:00,4,Rafael Nadal,5335.0
2204,1533613,6062-02-01 07:00:00,1,Novak Djokovic,16950.0
2205,1533615,6062-02-01 07:00:00,3,Roger Federer,6425.0
2206,1533616,6062-02-01 07:00:00,4,Rafael Nadal,5335.0
2207,1535783,6071-02-01 01:00:00,1,Novak Djokovic,15040.0
2208,1535785,6071-02-01 01:00:00,3,Roger Federer,5945.0
2209,1535786,6071-02-01 01:00:00,4,Rafael Nadal,5290.0
2210,1537929,6071-02-01 08:00:00,1,Novak Djokovic,15040.0
2211,1537931,6071-02-01 08:00:00,3,Roger Federer,5945.0
2212,1537932,6071-02-01 08:00:00,4,Rafael Nadal,5290.0
2213,1540076,6072-02-01 05:00:00,1,Novak Djokovic,15040.0
2214,1540078,6072-02-01 05:00:00,3,Roger Federer,5945.0
2215,1540079,6072-02-01 05:00:00,4,Rafael Nadal,5290.0
2216,1542234,6080-02-01 01:00:00,1,Novak Djokovic,16040.0
2217,1542236,6080-02-01 01:00:00,3,Roger Federer,5945.0
2218,1542238,6080-02-01 01:00:00,5,Rafael Nadal,4940.0
2219,1544389,6080-02-01 08:00:00,1,Novak Djokovic,16040.0
2220,1544391,6080-02-01 08:00:00,3,Roger Federer,5945.0
2221,1544393,6080-02-01 08:00:00,5,Rafael Nadal,4940.0
2222,1546532,6081-02-01 05:00:00,1,Novak Djokovic,15440.0
2223,1546534,6081-02-01 05:00:00,3,Roger Federer,5945.0
2224,1546536,6081-02-01 05:00:00,5,Rafael Nadal,4850.0
2225,1548671,6082-02-01 02:00:00,1,Novak Djokovic,14840.0
2226,1548674,6082-02-01 02:00:00,4,Roger Federer,4945.0
2227,1548675,6082-02-01 02:00:00,5,Rafael Nadal,4850.0
2228,1550801,6082-02-01 09:00:00,1,Novak Djokovic,14840.0
2229,1550804,6082-02-01 09:00:00,4,Roger Federer,4945.0
2230,1550805,6082-02-01 09:00:00,5,Rafael Nadal,4850.0
2231,1552919,6091-02-01 02:00:00,1,Novak Djokovic,14040.0
2232,1552922,6091-02-01 02:00:00,4,Rafael Nadal,4940.0
2233,1552925,6091-02-01 02:00:00,7,Roger Federer,3745.0
2234,1554999,6091-02-01 09:00:00,1,Novak Djokovic,14040.0
2235,1555002,6091-02-01 09:00:00,4,Rafael Nadal,4940.0
2236,1555005,6091-02-01 09:00:00,7,Roger Federer,3730.0
2237,1557061,6092-02-01 06:00:00,1,Novak Djokovic,14040.0
2238,1557064,6092-02-01 06:00:00,4,Rafael Nadal,4940.0
2239,1557067,6092-02-01 06:00:00,7,Roger Federer,3730.0
2240,1559118,6100-02-01 03:00:00,1,Novak Djokovic,14040.0
2241,1559121,6100-02-01 03:00:00,4,Rafael Nadal,4940.0
2242,1559124,6100-02-01 03:00:00,7,Roger Federer,3730.0
2243,1561179,6101-02-01 00:00:00,1,Novak Djokovic,13540.0
2244,1561183,6101-02-01 00:00:00,5,Rafael Nadal,4730.0
2245,1561185,6101-02-01 00:00:00,7,Roger Federer,3730.0
2246,1563243,6101-02-01 07:00:00,1,Novak Djokovic,12900.0
2247,1563248,6101-02-01 07:00:00,6,Rafael Nadal,4380.0
2248,1563250,6101-02-01 07:00:00,8,Roger Federer,3720.0
2249,1565313,6102-02-01 04:00:00,1,Novak Djokovic,12900.0
2250,1565318,6102-02-01 04:00:00,6,Rafael Nadal,4380.0
2251,1565319,6102-02-01 04:00:00,7,Roger Federer,3720.0
2252,1567378,6103-02-01 01:00:00,1,Novak Djokovic,12900.0
2253,1567383,6103-02-01 01:00:00,6,Rafael Nadal,4080.0
2254,1567386,6103-02-01 01:00:00,9,Roger Federer,3220.0
2255,1569453,2016-01-01 00:07:00,2,Novak Djokovic,10780.0
2256,1569459,2016-01-01 00:07:00,8,Rafael Nadal,3300.0
2257,1569467,2016-01-01 00:07:00,16,Roger Federer,2130.0
2258,1571531,2016-01-01 01:04:00,2,Novak Djokovic,10780.0
2259,1571537,2016-01-01 01:04:00,8,Rafael Nadal,3300.0
2260,1571545,2016-01-01 01:04:00,16,Roger Federer,2130.0
2261,1573614,2016-01-01 02:01:00,2,Novak Djokovic,11780.0
2262,1573621,2016-01-01 02:01:00,9,Rafael Nadal,3300.0
2263,1573628,2016-01-01 02:01:00,16,Roger Federer,2130.0
2264,1575721,2016-01-01 02:08:00,2,Novak Djokovic,11780.0
2265,1575728,2016-01-01 02:08:00,9,Rafael Nadal,3300.0
2266,1575735,2016-01-01 02:08:00,16,Roger Federer,2130.0
2267,1577823,2016-01-02 00:05:00,2,Novak Djokovic,11780.0
2268,1577830,2016-01-02 00:05:00,9,Rafael Nadal,3300.0
2269,1577837,2016-01-02 00:05:00,16,Roger Federer,2130.0
2270,1579913,2016-01-02 01:02:00,2,Novak Djokovic,11780.0
2271,1579920,2016-01-02 01:02:00,9,Rafael Nadal,3300.0
2272,1579927,2016-01-02 01:02:00,16,Roger Federer,2130.0
2273,1582001,2016-01-02 01:09:00,2,Novak Djokovic,11780.0
2274,1582008,2016-01-02 01:09:00,9,Rafael Nadal,3300.0
2275,1582015,2016-01-02 01:09:00,16,Roger Federer,2130.0
2276,1584083,2016-01-02 02:06:00,2,Novak Djokovic,11780.0
2277,1584090,2016-01-02 02:06:00,9,Rafael Nadal,3300.0
2278,1584097,2016-01-02 02:06:00,16,Roger Federer,2130.0
2279,1586169,7010-02-01 02:00:00,2,Novak Djokovic,11780.0
2280,1586176,7010-02-01 02:00:00,9,Rafael Nadal,3300.0
2281,1586183,7010-02-01 02:00:00,16,Roger Federer,2130.0
2282,1588263,7010-02-01 09:00:00,2,Novak Djokovic,11780.0
2283,1588270,7010-02-01 09:00:00,9,Rafael Nadal,3195.0
2284,1588278,7010-02-01 09:00:00,17,Roger Federer,1980.0
2285,1590357,7011-02-01 06:00:00,2,Novak Djokovic,11780.0
2286,1590364,7011-02-01 06:00:00,9,Rafael Nadal,3195.0
2287,1590372,7011-02-01 06:00:00,17,Roger Federer,1980.0
2288,1592452,7013-02-01 00:00:00,2,Novak Djokovic,9825.0
2289,1592456,7013-02-01 00:00:00,6,Rafael Nadal,4385.0
2290,1592460,7013-02-01 00:00:00,10,Roger Federer,3260.0
2291,1594555,7020-02-01 06:00:00,2,Novak Djokovic,9825.0
2292,1594559,7020-02-01 06:00:00,6,Rafael Nadal,4385.0
2293,1594563,7020-02-01 06:00:00,10,Roger Federer,3260.0
2294,1596658,7021-02-01 03:00:00,2,Novak Djokovic,9825.0
2295,1596662,7021-02-01 03:00:00,6,Rafael Nadal,4295.0
2296,1596665,7021-02-01 03:00:00,9,Roger Federer,3260.0
2297,1598763,7022-02-01 00:00:00,2,Novak Djokovic,9825.0
2298,1598767,7022-02-01 00:00:00,6,Rafael Nadal,4115.0
2299,1598770,7022-02-01 00:00:00,9,Roger Federer,3260.0
2300,1600868,7022-02-01 07:00:00,2,Novak Djokovic,9735.0
2301,1600872,7022-02-01 07:00:00,6,Rafael Nadal,4115.0
2302,1600876,7022-02-01 07:00:00,10,Roger Federer,3260.0
2303,1602975,7030-02-01 06:00:00,2,Novak Djokovic,9825.0
2304,1602979,7030-02-01 06:00:00,6,Rafael Nadal,4415.0
2305,1602983,7030-02-01 06:00:00,10,Roger Federer,3305.0
2306,1605079,7032-02-01 00:00:00,2,Novak Djokovic,8915.0
2307,1605083,7032-02-01 00:00:00,6,Roger Federer,4305.0
2308,1605084,7032-02-01 00:00:00,7,Rafael Nadal,4145.0
2309,1607179,7040-02-01 03:00:00,2,Novak Djokovic,7915.0
2310,1607181,7040-02-01 03:00:00,4,Roger Federer,5305.0
2311,1607182,7040-02-01 03:00:00,5,Rafael Nadal,4735.0
2312,1609272,7041-02-01 00:00:00,2,Novak Djokovic,7915.0
2313,1609274,7041-02-01 00:00:00,4,Roger Federer,5305.0
2314,1609275,7041-02-01 00:00:00,5,Rafael Nadal,4735.0
2315,1611367,7041-02-01 07:00:00,2,Novak Djokovic,7905.0
2316,1611369,7041-02-01 07:00:00,4,Roger Federer,5125.0
2317,1611372,7041-02-01 07:00:00,7,Rafael Nadal,3735.0
2318,1613467,7042-02-01 04:00:00,2,Novak Djokovic,8085.0
2319,1613469,7042-02-01 04:00:00,4,Roger Federer,5125.0
2320,1613470,7042-02-01 04:00:00,5,Rafael Nadal,4235.0
2321,1615569,7050-02-01 01:00:00,2,Novak Djokovic,8085.0
2322,1615571,7050-02-01 01:00:00,4,Roger Federer,5125.0
2323,1615572,7050-02-01 01:00:00,5,Rafael Nadal,4735.0
2324,1617669,7050-02-01 08:00:00,2,Novak Djokovic,7085.0
2325,1617671,7050-02-01 08:00:00,4,Roger Federer,5125.0
2326,1617672,7050-02-01 08:00:00,5,Rafael Nadal,4375.0
2327,1619766,7051-02-01 05:00:00,2,Novak Djokovic,6845.0
2328,1619768,7051-02-01 05:00:00,4,Rafael Nadal,5195.0
2329,1619769,7051-02-01 05:00:00,5,Roger Federer,5035.0
2330,1621857,7052-02-01 02:00:00,2,Novak Djokovic,7445.0
2331,1621859,7052-02-01 02:00:00,4,Rafael Nadal,5375.0
2332,1621860,7052-02-01 02:00:00,5,Roger Federer,5035.0
2333,1623950,7052-02-01 09:00:00,2,Novak Djokovic,7445.0
2334,1623952,7052-02-01 09:00:00,4,Rafael Nadal,5375.0
2335,1623953,7052-02-01 09:00:00,5,Roger Federer,5035.0
2336,1626054,7061-02-01 02:00:00,2,Rafael Nadal,7285.0
2337,1626056,7061-02-01 02:00:00,4,Novak Djokovic,5805.0
2338,1626057,7061-02-01 02:00:00,5,Roger Federer,4945.0
2339,1628127,7061-02-01 09:00:00,2,Rafael Nadal,7285.0
2340,1628129,7061-02-01 09:00:00,4,Novak Djokovic,5805.0
2341,1628130,7061-02-01 09:00:00,5,Roger Federer,4765.0
2342,1630196,7062-02-01 06:00:00,2,Rafael Nadal,7285.0
2343,1630198,7062-02-01 06:00:00,4,Novak Djokovic,5805.0
2344,1630199,7062-02-01 06:00:00,5,Roger Federer,5265.0
2345,1632270,7070-02-01 03:00:00,2,Rafael Nadal,7285.0
2346,1632272,7070-02-01 03:00:00,4,Novak Djokovic,6055.0
2347,1632273,7070-02-01 03:00:00,5,Roger Federer,5265.0
2348,1634377,7071-02-01 00:00:00,2,Rafael Nadal,7285.0
2349,1634379,7071-02-01 00:00:00,4,Novak Djokovic,6055.0
2350,1634380,7071-02-01 00:00:00,5,Roger Federer,5265.0
2351,1636484,7071-02-01 07:00:00,2,Rafael Nadal,7465.0
2352,1636485,7071-02-01 07:00:00,3,Roger Federer,6545.0
2353,1636486,7071-02-01 07:00:00,4,Novak Djokovic,6325.0
2354,1638581,7072-02-01 04:00:00,2,Rafael Nadal,7465.0
2355,1638582,7072-02-01 04:00:00,3,Roger Federer,6545.0
2356,1638583,7072-02-01 04:00:00,4,Novak Djokovic,6325.0
2357,1640667,7073-02-01 01:00:00,2,Rafael Nadal,7465.0
2358,1640668,7073-02-01 01:00:00,3,Roger Federer,6545.0
2359,1640670,7073-02-01 01:00:00,5,Novak Djokovic,5325.0
2360,1642759,7080-02-01 07:00:00,2,Rafael Nadal,7465.0
2361,1642760,7080-02-01 07:00:00,3,Roger Federer,6545.0
2362,1642762,7080-02-01 07:00:00,5,Novak Djokovic,5325.0
2363,1644851,7081-02-01 04:00:00,2,Rafael Nadal,7555.0
2364,1644852,7081-02-01 04:00:00,3,Roger Federer,7145.0
2365,1644854,7081-02-01 04:00:00,5,Novak Djokovic,5325.0
2366,1646941,7082-02-01 01:00:00,1,Rafael Nadal,7645.0
2367,1646943,7082-02-01 01:00:00,3,Roger Federer,7145.0
2368,1646945,7082-02-01 01:00:00,5,Novak Djokovic,5325.0
2369,1649029,7082-02-01 08:00:00,1,Rafael Nadal,7645.0
2370,1649031,7082-02-01 08:00:00,3,Roger Federer,7145.0
2371,1649033,7082-02-01 08:00:00,5,Novak Djokovic,5325.0
2372,1651120,7091-02-01 01:00:00,1,Rafael Nadal,9465.0
2373,1651121,7091-02-01 01:00:00,2,Roger Federer,7505.0
2374,1651125,7091-02-01 01:00:00,6,Novak Djokovic,4125.0
2375,1653221,7091-02-01 08:00:00,1,Rafael Nadal,9465.0
2376,1653222,7091-02-01 08:00:00,2,Roger Federer,7505.0
2377,1653226,7091-02-01 08:00:00,6,Novak Djokovic,4125.0
2378,1655319,7092-02-01 05:00:00,1,Rafael Nadal,9465.0
2379,1655320,7092-02-01 05:00:00,2,Roger Federer,7505.0
2380,1655324,7092-02-01 05:00:00,6,Novak Djokovic,4125.0
2381,1657408,7100-02-01 02:00:00,1,Rafael Nadal,9465.0
2382,1657409,7100-02-01 02:00:00,2,Roger Federer,7505.0
2383,1657413,7100-02-01 02:00:00,6,Novak Djokovic,4125.0
2384,1659503,7100-02-01 09:00:00,1,Rafael Nadal,9875.0
2385,1659504,7100-02-01 09:00:00,2,Roger Federer,7505.0
2386,1659508,7100-02-01 09:00:00,6,Novak Djokovic,4125.0
2387,1661595,7101-02-01 06:00:00,1,Rafael Nadal,10465.0
2388,1661596,7101-02-01 06:00:00,2,Roger Federer,8505.0
2389,1661601,7101-02-01 06:00:00,7,Novak Djokovic,3765.0
2390,1663680,7102-02-01 03:00:00,1,Rafael Nadal,10465.0
2391,1663681,7102-02-01 03:00:00,2,Roger Federer,8505.0
2392,1663686,7102-02-01 03:00:00,7,Novak Djokovic,3765.0
2393,1665760,7103-02-01 00:00:00,1,Rafael Nadal,10465.0
2394,1665761,7103-02-01 00:00:00,2,Roger Federer,9005.0
2395,1665766,7103-02-01 00:00:00,7,Novak Djokovic,3765.0
2396,1667822,2017-01-01 00:06:00,1,Rafael Nadal,10645.0
2397,1667823,2017-01-01 00:06:00,2,Roger Federer,9005.0
2398,1667833,2017-01-01 00:06:00,12,Novak Djokovic,2585.0
2399,1669864,2017-01-01 01:03:00,1,Rafael Nadal,10645.0
2400,1669865,2017-01-01 01:03:00,2,Roger Federer,9005.0
2401,1669875,2017-01-01 01:03:00,12,Novak Djokovic,2585.0
2402,1671890,2017-01-01 02:00:00,1,Rafael Nadal,10645.0
2403,1671891,2017-01-01 02:00:00,2,Roger Federer,9605.0
2404,1671901,2017-01-01 02:00:00,12,Novak Djokovic,2585.0
2405,1673889,2017-01-01 02:07:00,1,Rafael Nadal,10645.0
2406,1673890,2017-01-01 02:07:00,2,Roger Federer,9605.0
2407,1673900,2017-01-01 02:07:00,12,Novak Djokovic,2585.0
2408,1675886,2017-01-02 00:04:00,1,Rafael Nadal,10645.0
2409,1675887,2017-01-02 00:04:00,2,Roger Federer,9605.0
2410,1675897,2017-01-02 00:04:00,12,Novak Djokovic,2585.0
2411,1677882,2017-01-02 01:01:00,1,Rafael Nadal,10645.0
2412,1677883,2017-01-02 01:01:00,2,Roger Federer,9605.0
2413,1677893,2017-01-02 01:01:00,12,Novak Djokovic,2585.0
2414,1679866,2017-01-02 01:08:00,1,Rafael Nadal,10645.0
2415,1679867,2017-01-02 01:08:00,2,Roger Federer,9605.0
2416,1679877,2017-01-02 01:08:00,12,Novak Djokovic,2585.0
2417,1681860,2017-01-02 02:05:00,1,Rafael Nadal,10645.0
2418,1681861,2017-01-02 02:05:00,2,Roger Federer,9605.0
2419,1681871,2017-01-02 02:05:00,12,Novak Djokovic,2585.0
2420,1683844,8010-02-01 01:00:00,1,Rafael Nadal,10645.0
2421,1683845,8010-02-01 01:00:00,2,Roger Federer,9605.0
2422,1683855,8010-02-01 01:00:00,12,Novak Djokovic,2585.0
2423,1685831,8010-02-01 08:00:00,1,Rafael Nadal,10600.0
2424,1685832,8010-02-01 08:00:00,2,Roger Federer,9605.0
2425,1685844,8010-02-01 08:00:00,14,Novak Djokovic,2335.0
2426,1687814,8011-02-01 05:00:00,1,Rafael Nadal,10600.0
2427,1687815,8011-02-01 05:00:00,2,Roger Federer,9605.0
2428,1687827,8011-02-01 05:00:00,14,Novak Djokovic,2335.0
2429,1689794,8012-02-01 09:00:00,1,Rafael Nadal,9760.0
2430,1689795,8012-02-01 09:00:00,2,Roger Federer,9605.0
2431,1689806,8012-02-01 09:00:00,13,Novak Djokovic,2470.0
2432,1691769,8020-02-01 05:00:00,1,Rafael Nadal,9760.0
2433,1691770,8020-02-01 05:00:00,2,Roger Federer,9605.0
2434,1691781,8020-02-01 05:00:00,13,Novak Djokovic,2470.0
2435,1693742,8021-02-01 02:00:00,1,Rafael Nadal,9760.0
2436,1693743,8021-02-01 02:00:00,2,Roger Federer,9605.0
2437,1693755,8021-02-01 02:00:00,14,Novak Djokovic,2470.0
2438,1695713,8021-02-01 09:00:00,1,Roger Federer,10105.0
2439,1695714,8021-02-01 09:00:00,2,Rafael Nadal,9760.0
2440,1695726,8021-02-01 09:00:00,14,Novak Djokovic,2470.0
2441,1697684,8022-02-01 06:00:00,1,Roger Federer,10105.0
2442,1697685,8022-02-01 06:00:00,2,Rafael Nadal,9760.0
2443,1697696,8022-02-01 06:00:00,13,Novak Djokovic,2470.0
2444,1699652,8030-02-01 05:00:00,1,Roger Federer,10060.0
2445,1699653,8030-02-01 05:00:00,2,Rafael Nadal,9460.0
2446,1699664,8030-02-01 05:00:00,13,Novak Djokovic,2380.0
2447,1701618,8031-02-01 09:00:00,1,Roger Federer,9660.0
2448,1701619,8031-02-01 09:00:00,2,Rafael Nadal,9370.0
2449,1701629,8031-02-01 09:00:00,12,Novak Djokovic,2300.0
2450,1703596,8040-02-01 02:00:00,1,Rafael Nadal,8770.0
2451,1703597,8040-02-01 02:00:00,2,Roger Federer,8670.0
2452,1703608,8040-02-01 02:00:00,13,Novak Djokovic,2310.0
2453,1705572,8040-02-01 09:00:00,1,Rafael Nadal,8770.0
2454,1705573,8040-02-01 09:00:00,2,Roger Federer,8670.0
2455,1705584,8040-02-01 09:00:00,13,Novak Djokovic,2310.0
2456,1707548,8041-02-01 06:00:00,1,Rafael Nadal,8770.0
2457,1707549,8041-02-01 06:00:00,2,Roger Federer,8670.0
2458,1707560,8041-02-01 06:00:00,13,Novak Djokovic,2310.0
2459,1709517,8042-02-01 03:00:00,1,Rafael Nadal,8770.0
2460,1709518,8042-02-01 03:00:00,2,Roger Federer,8670.0
2461,1709528,8042-02-01 03:00:00,12,Novak Djokovic,2220.0
2462,1711484,8043-02-01 00:00:00,1,Rafael Nadal,8770.0
2463,1711485,8043-02-01 00:00:00,2,Roger Federer,8670.0
2464,1711495,8043-02-01 00:00:00,12,Novak Djokovic,2220.0
2465,1713449,8050-02-01 07:00:00,1,Rafael Nadal,8770.0
2466,1713450,8050-02-01 07:00:00,2,Roger Federer,8670.0
2467,1713460,8050-02-01 07:00:00,12,Novak Djokovic,2220.0
2468,1715422,8051-02-01 04:00:00,1,Roger Federer,8670.0
2469,1715423,8051-02-01 04:00:00,2,Rafael Nadal,7950.0
2470,1715439,8051-02-01 04:00:00,18,Novak Djokovic,1905.0
2471,1717396,8052-02-01 01:00:00,1,Rafael Nadal,8770.0
2472,1717397,8052-02-01 01:00:00,2,Roger Federer,8670.0
2473,1717417,8052-02-01 01:00:00,22,Novak Djokovic,1665.0
2474,1719371,8052-02-01 08:00:00,1,Rafael Nadal,8770.0
2475,1719372,8052-02-01 08:00:00,2,Roger Federer,8670.0
2476,1719392,8052-02-01 08:00:00,22,Novak Djokovic,1665.0
2477,1721347,8061-02-01 01:00:00,1,Rafael Nadal,8770.0
2478,1721348,8061-02-01 01:00:00,2,Roger Federer,8670.0
2479,1721367,8061-02-01 01:00:00,21,Novak Djokovic,1665.0
2480,1723333,8061-02-01 08:00:00,1,Roger Federer,8920.0
2481,1723334,8061-02-01 08:00:00,2,Rafael Nadal,8770.0
2482,1723354,8061-02-01 08:00:00,22,Novak Djokovic,1665.0
2483,1725321,8062-02-01 05:00:00,1,Rafael Nadal,8770.0
2484,1725322,8062-02-01 05:00:00,2,Roger Federer,8720.0
2485,1725337,8062-02-01 05:00:00,17,Novak Djokovic,1965.0
2486,1727308,8070-02-01 02:00:00,1,Rafael Nadal,8770.0
2487,1727309,8070-02-01 02:00:00,2,Roger Federer,8720.0
2488,1727328,8070-02-01 02:00:00,21,Novak Djokovic,1715.0
2489,1729283,8071-02-01 06:00:00,1,Rafael Nadal,9310.0
2490,1729284,8071-02-01 06:00:00,2,Roger Federer,7080.0
2491,1729292,8071-02-01 06:00:00,10,Novak Djokovic,3355.0
2492,1731252,8072-02-01 03:00:00,1,Rafael Nadal,9310.0
2493,1731253,8072-02-01 03:00:00,2,Roger Federer,7080.0
2494,1731261,8072-02-01 03:00:00,10,Novak Djokovic,3355.0
2495,1733217,8073-02-01 00:00:00,1,Rafael Nadal,9310.0
2496,1733218,8073-02-01 00:00:00,2,Roger Federer,7080.0
2497,1733226,8073-02-01 00:00:00,10,Novak Djokovic,3355.0
2498,1735177,8080-02-01 06:00:00,1,Rafael Nadal,9310.0
2499,1735178,8080-02-01 06:00:00,2,Roger Federer,7080.0
2500,1735186,8080-02-01 06:00:00,10,Novak Djokovic,3355.0
2501,1737133,8081-02-01 03:00:00,1,Rafael Nadal,10220.0
2502,1737134,8081-02-01 03:00:00,2,Roger Federer,6480.0
2503,1737142,8081-02-01 03:00:00,10,Novak Djokovic,3445.0
2504,1739084,8082-02-01 00:00:00,1,Rafael Nadal,10040.0
2505,1739085,8082-02-01 00:00:00,2,Roger Federer,7080.0
2506,1739089,8082-02-01 00:00:00,6,Novak Djokovic,4445.0
2507,1741044,8082-02-01 07:00:00,1,Rafael Nadal,10040.0
2508,1741045,8082-02-01 07:00:00,2,Roger Federer,7080.0
2509,1741049,8082-02-01 07:00:00,6,Novak Djokovic,4445.0
2510,1743012,8091-02-01 00:00:00,1,Rafael Nadal,8760.0
2511,1743013,8091-02-01 00:00:00,2,Roger Federer,6900.0
2512,1743014,8091-02-01 00:00:00,3,Novak Djokovic,6445.0
2513,1744997,8091-02-01 07:00:00,1,Rafael Nadal,8760.0
2514,1744998,8091-02-01 07:00:00,2,Roger Federer,6900.0
2515,1744999,8091-02-01 07:00:00,3,Novak Djokovic,6445.0
2516,1746981,8092-02-01 04:00:00,1,Rafael Nadal,8760.0
2517,1746982,8092-02-01 04:00:00,2,Roger Federer,6900.0
2518,1746983,8092-02-01 04:00:00,3,Novak Djokovic,6445.0
2519,1748973,8100-02-01 01:00:00,1,Rafael Nadal,8760.0
2520,1748974,8100-02-01 01:00:00,2,Roger Federer,6900.0
2521,1748975,8100-02-01 01:00:00,3,Novak Djokovic,6445.0
2522,1750971,8100-02-01 08:00:00,1,Rafael Nadal,8260.0
2523,1750972,8100-02-01 08:00:00,2,Roger Federer,6900.0
2524,1750973,8100-02-01 08:00:00,3,Novak Djokovic,6445.0
2525,1752983,8101-02-01 05:00:00,1,Rafael Nadal,7660.0
2526,1752984,8101-02-01 05:00:00,2,Novak Djokovic,7445.0
2527,1752985,8101-02-01 05:00:00,3,Roger Federer,6260.0
2528,1755010,8102-02-01 02:00:00,1,Rafael Nadal,7660.0
2529,1755011,8102-02-01 02:00:00,2,Novak Djokovic,7445.0
2530,1755012,8102-02-01 02:00:00,3,Roger Federer,6260.0
2531,1757041,8102-02-01 09:00:00,1,Rafael Nadal,7660.0
2532,1757042,8102-02-01 09:00:00,2,Novak Djokovic,7445.0
2533,1757043,8102-02-01 09:00:00,3,Roger Federer,6260.0
2534,1759072,2018-01-01 00:05:00,1,Novak Djokovic,8045.0
2535,1759073,2018-01-01 00:05:00,2,Rafael Nadal,7480.0
2536,1759074,2018-01-01 00:05:00,3,Roger Federer,6020.0
2537,1761108,2018-01-01 01:02:00,1,Novak Djokovic,8045.0
2538,1761109,2018-01-01 01:02:00,2,Rafael Nadal,7480.0
2539,1761110,2018-01-01 01:02:00,3,Roger Federer,6020.0
2540,1763152,2018-01-01 01:09:00,1,Novak Djokovic,9045.0
2541,1763153,2018-01-01 01:09:00,2,Rafael Nadal,7480.0
2542,1763154,2018-01-01 01:09:00,3,Roger Federer,6420.0
2543,1765205,2018-01-01 02:06:00,1,Novak Djokovic,9045.0
2544,1765206,2018-01-01 02:06:00,2,Rafael Nadal,7480.0
2545,1765207,2018-01-01 02:06:00,3,Roger Federer,6420.0
2546,1767261,2018-01-02 00:03:00,1,Novak Djokovic,9045.0
2547,1767262,2018-01-02 00:03:00,2,Rafael Nadal,7480.0
2548,1767263,2018-01-02 00:03:00,3,Roger Federer,6420.0
2549,1769318,2018-01-02 01:00:00,1,Novak Djokovic,9045.0
2550,1769319,2018-01-02 01:00:00,2,Rafael Nadal,7480.0
2551,1769320,2018-01-02 01:00:00,3,Roger Federer,6420.0
2552,1771367,2018-01-02 01:07:00,1,Novak Djokovic,9045.0
2553,1771368,2018-01-02 01:07:00,2,Rafael Nadal,7480.0
2554,1771369,2018-01-02 01:07:00,3,Roger Federer,6420.0
2555,1773413,2018-01-02 02:04:00,1,Novak Djokovic,9045.0
2556,1773414,2018-01-02 02:04:00,2,Rafael Nadal,7480.0
2557,1773415,2018-01-02 02:04:00,3,Roger Federer,6420.0
2558,1775454,2018-01-02 03:01:00,1,Novak Djokovic,9045.0
2559,1775455,2018-01-02 03:01:00,2,Rafael Nadal,7480.0
2560,1775456,2018-01-02 03:01:00,3,Roger Federer,6420.0
2561,1776133,9010-02-01 07:00:00,1,Novak Djokovic,9135.0
2562,1776134,9010-02-01 07:00:00,2,Rafael Nadal,7480.0
2563,1776135,9010-02-01 07:00:00,3,Roger Federer,6420.0
